ORDERNO,ORDER_LINENO,PRODUCT_CODE,CUSTOMER_NAME,ORDER_DATE,STATUS,QUANTITY_ORDER,PRICE_EACH,SALES,PHONE,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,COUNTRY,CONTACT_LAST_NAME,CONTACT_FIRST_NAME,PRODUCT_LINE,MSRP,DEAL_SIZE,YEAR_ID,MONTH_ID,QTR_ID,Order_Date
10248,12,S18_3140,Land of Toys Inc.,07-05-2004,Cancelled,32,? 100.00,3802.56,2125557818,897 Long Airport Avenue,N/A,NYC,NY,10022,USA,Yu,Kwai,Vintage Cars,? 136.00,Medium,2004,5,2,07-05-2004
10248,12,S18_3140,Land of Toys Inc.,07-05-2004,Cancelled,32,? 100.00,3802.56,2125557818,897 Long Airport Avenue,N/A,NYC,NY,10022,USA,Yu,Kwai,Vintage Cars,? 136.00,Small,2004,5,2,07-05-2004
10273,13,S18_3140,Petit Auto,21-07-2004,Shipped,40,? 100.00,5026.4,(02) 5554 67,Rue Joseph-Bens 532,N/A,Bruxelles,N/A,B-1180,Belgium,Dewey,Catherine,Vintage Cars,? 136.00,Medium,2004,7,3,21-07-2004
10273,13,S18_3140,Petit Auto,21-07-2004,Shipped,40,? 100.00,5026.4,(02) 5554 67,Rue Joseph-Bens 532,N/A,Bruxelles,N/A,B-1180,Belgium,Dewey,Catherine,Vintage Cars,? 136.00,Small,2004,7,3,21-07-2004
10282,1,S18_3140,Mini Gifts Distributors Ltd.,20-08-2004,Shipped,43,? 100.00,6695.53,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Vintage Cars,? 136.00,Medium,2004,8,3,20-08-2004
10282,1,S18_3140,Mini Gifts Distributors Ltd.,20-08-2004,Shipped,43,? 100.00,6695.53,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Vintage Cars,? 136.00,Small,2004,8,3,20-08-2004
10293,4,S18_3140,Amica Models & Co.,09-09-2004,Shipped,24,? 100.00,2819.28,011-4988555,Via Monte Bianco 34,N/A,Torino,N/A,10100,Italy,Accorti,Paolo,Vintage Cars,? 136.00,Medium,2004,9,3,09-09-2004
10293,4,S18_3140,Amica Models & Co.,09-09-2004,Shipped,24,? 100.00,2819.28,011-4988555,Via Monte Bianco 34,N/A,Torino,N/A,10100,Italy,Accorti,Paolo,Vintage Cars,? 136.00,Small,2004,9,3,09-09-2004
10306,9,S18_3140,"AV Stores, Co.",14-10-2004,Shipped,32,? 100.00,3759.04,(171) 555-1555,Fauntleroy Circus,N/A,Manchester,N/A,EC2 5NT,UK,Ashworth,Victoria,Vintage Cars,? 136.00,Medium,2004,10,4,14-10-2004
10306,9,S18_3140,"AV Stores, Co.",14-10-2004,Shipped,32,? 100.00,3759.04,(171) 555-1555,Fauntleroy Circus,N/A,Manchester,N/A,EC2 5NT,UK,Ashworth,Victoria,Vintage Cars,? 136.00,Small,2004,10,4,14-10-2004
10314,1,S18_3140,Heintze Collectables,22-10-2004,Shipped,20,? 100.00,2731.8,86 21 3555,Smagsloget 45,N/A,Aaarhus,N/A,8200,Denmark,Ibsen,Palle,Vintage Cars,? 136.00,Medium,2004,10,4,22-10-2004
10314,1,S18_3140,Heintze Collectables,22-10-2004,Shipped,20,? 100.00,2731.8,86 21 3555,Smagsloget 45,N/A,Aaarhus,N/A,8200,Denmark,Ibsen,Palle,Vintage Cars,? 136.00,Small,2004,10,4,22-10-2004
10325,9,S18_3140,Baane Mini Imports,05-11-2004,Shipped,24,? 69.12,1658.88,07-98 9555,Erling Skakkes gate 78,N/A,Stavern,N/A,4110,Norway,Bergulfsen,Jonas,Vintage Cars,? 136.00,Medium,2004,11,4,05-11-2004
10325,9,S18_3140,Baane Mini Imports,05-11-2004,Shipped,24,? 69.12,1658.88,07-98 9555,Erling Skakkes gate 78,N/A,Stavern,N/A,4110,Norway,Bergulfsen,Jonas,Vintage Cars,? 136.00,Small,2004,11,4,05-11-2004
10336,12,S18_3140,"La Corne D'abondance, Co.",20-11-2004,Shipped,48,? 100.00,5778.24,(1) 42.34.2555,"265, boulevard Charonne",N/A,Paris,N/A,75012,France,Bertrand,Marie,Vintage Cars,? 136.00,Medium,2004,11,4,20-11-2004
10336,12,S18_3140,"La Corne D'abondance, Co.",20-11-2004,Shipped,48,? 100.00,5778.24,(1) 42.34.2555,"265, boulevard Charonne",N/A,Paris,N/A,75012,France,Bertrand,Marie,Vintage Cars,? 136.00,Small,2004,11,4,20-11-2004
10350,1,S18_3140,Euro Shopping Channel,02-12-2004,Shipped,44,? 100.00,5191.12,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Vintage Cars,? 136.00,Medium,2004,12,4,02-12-2004
10350,1,S18_3140,Euro Shopping Channel,02-12-2004,Shipped,44,? 100.00,5191.12,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Vintage Cars,? 136.00,Small,2004,12,4,02-12-2004
10372,3,S18_3140,"Tokyo Collectables, Ltd",26-01-2005,Shipped,28,? 100.00,3862.88,+81 3 3584 0555,2-2-8 Roppongi,N/A,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko,Vintage Cars,? 136.00,Medium,2005,1,1,26-01-2005
10372,3,S18_3140,"Tokyo Collectables, Ltd",26-01-2005,Shipped,28,? 100.00,3862.88,+81 3 3584 0555,2-2-8 Roppongi,N/A,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko,Vintage Cars,? 136.00,Small,2005,1,1,26-01-2005
10383,9,S18_3140,Euro Shopping Channel,22-02-2005,Shipped,24,? 61.52,1476.48,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Vintage Cars,? 136.00,Medium,2005,2,1,22-02-2005
10383,9,S18_3140,Euro Shopping Channel,22-02-2005,Shipped,24,? 61.52,1476.48,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Vintage Cars,? 136.00,Small,2005,2,1,22-02-2005
10396,2,S18_3140,Mini Gifts Distributors Ltd.,23-03-2005,Shipped,33,? 100.00,5273.73,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Vintage Cars,? 136.00,Medium,2005,3,1,23-03-2005
10396,2,S18_3140,Mini Gifts Distributors Ltd.,23-03-2005,Shipped,33,? 100.00,5273.73,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Vintage Cars,? 136.00,Small,2005,3,1,23-03-2005
10414,12,S18_3140,Gifts4AllAges.com,06-05-2005,On Hold,41,? 100.00,4872.03,6175559555,8616 Spinnaker Dr.,N/A,Boston,MA,51003,USA,Yoshido,Juri,Vintage Cars,? 136.00,Medium,2005,5,2,06-05-2005
10414,12,S18_3140,Gifts4AllAges.com,06-05-2005,On Hold,41,? 100.00,4872.03,6175559555,8616 Spinnaker Dr.,N/A,Boston,MA,51003,USA,Yoshido,Juri,Vintage Cars,? 136.00,Small,2005,5,2,06-05-2005
10104,13,S18_3232,Euro Shopping Channel,31-01-2003,Shipped,23,? 100.00,4556.99,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Classic Cars,? 169.00,Small,2003,1,1,31-01-2003
10104,13,S18_3232,Euro Shopping Channel,31-01-2003,Shipped,23,? 100.00,4556.99,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Classic Cars,? 169.00,Large,2003,1,1,31-01-2003
10104,13,S18_3232,Euro Shopping Channel,31-01-2003,Shipped,23,? 100.00,4556.99,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Classic Cars,? 169.00,Medium,2003,1,1,31-01-2003
10109,5,S18_3232,Motor Mint Distributors Inc.,10-03-2003,Shipped,46,? 100.00,8257,2155559857,11328 Douglas Av.,N/A,Philadelphia,PA,71270,USA,Hernandez,Rosa,Classic Cars,? 169.00,Small,2003,3,1,10-03-2003
10109,5,S18_3232,Motor Mint Distributors Inc.,10-03-2003,Shipped,46,? 100.00,8257,2155559857,11328 Douglas Av.,N/A,Philadelphia,PA,71270,USA,Hernandez,Rosa,Classic Cars,? 169.00,Large,2003,3,1,10-03-2003
10109,5,S18_3232,Motor Mint Distributors Inc.,10-03-2003,Shipped,46,? 100.00,8257,2155559857,11328 Douglas Av.,N/A,Philadelphia,PA,71270,USA,Hernandez,Rosa,Classic Cars,? 169.00,Medium,2003,3,1,10-03-2003
10114,4,S18_3232,"La Corne D'abondance, Co.",01-04-2003,Shipped,48,? 100.00,8209.44,(1) 42.34.2555,"265, boulevard Charonne",N/A,Paris,N/A,75012,France,Bertrand,Marie,Classic Cars,? 169.00,Small,2003,4,2,01-04-2003
10114,4,S18_3232,"La Corne D'abondance, Co.",01-04-2003,Shipped,48,? 100.00,8209.44,(1) 42.34.2555,"265, boulevard Charonne",N/A,Paris,N/A,75012,France,Bertrand,Marie,Classic Cars,? 169.00,Large,2003,4,2,01-04-2003
10114,4,S18_3232,"La Corne D'abondance, Co.",01-04-2003,Shipped,48,? 100.00,8209.44,(1) 42.34.2555,"265, boulevard Charonne",N/A,Paris,N/A,75012,France,Bertrand,Marie,Classic Cars,? 169.00,Medium,2003,4,2,01-04-2003
10122,3,S18_3232,Marseille Mini Autos,08-05-2003,Shipped,25,? 100.00,3598.5,91.24.4555,"12, rue des Bouchers",N/A,Marseille,N/A,13008,France,Lebihan,Laurence,Classic Cars,? 169.00,Small,2003,5,2,08-05-2003
10122,3,S18_3232,Marseille Mini Autos,08-05-2003,Shipped,25,? 100.00,3598.5,91.24.4555,"12, rue des Bouchers",N/A,Marseille,N/A,13008,France,Lebihan,Laurence,Classic Cars,? 169.00,Large,2003,5,2,08-05-2003
10122,3,S18_3232,Marseille Mini Autos,08-05-2003,Shipped,25,? 100.00,3598.5,91.24.4555,"12, rue des Bouchers",N/A,Marseille,N/A,13008,France,Lebihan,Laurence,Classic Cars,? 169.00,Medium,2003,5,2,08-05-2003
10127,15,S18_3232,Muscle Machine Inc,03-06-2003,Shipped,22,? 100.00,3837.24,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,Young,Jeff,Classic Cars,? 169.00,Small,2003,6,2,03-06-2003
10127,15,S18_3232,Muscle Machine Inc,03-06-2003,Shipped,22,? 100.00,3837.24,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,Young,Jeff,Classic Cars,? 169.00,Large,2003,6,2,03-06-2003
10127,15,S18_3232,Muscle Machine Inc,03-06-2003,Shipped,22,? 100.00,3837.24,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,Young,Jeff,Classic Cars,? 169.00,Medium,2003,6,2,03-06-2003
10136,3,S18_3232,Alpha Cognac,04-07-2003,Shipped,41,? 100.00,8331.61,61.77.6555,1 rue Alsace-Lorraine,N/A,Toulouse,N/A,31000,France,Roulet,Annette,Classic Cars,? 169.00,Small,2003,7,3,04-07-2003
10136,3,S18_3232,Alpha Cognac,04-07-2003,Shipped,41,? 100.00,8331.61,61.77.6555,1 rue Alsace-Lorraine,N/A,Toulouse,N/A,31000,France,Roulet,Annette,Classic Cars,? 169.00,Large,2003,7,3,04-07-2003
10136,3,S18_3232,Alpha Cognac,04-07-2003,Shipped,41,? 100.00,8331.61,61.77.6555,1 rue Alsace-Lorraine,N/A,Toulouse,N/A,31000,France,Roulet,Annette,Classic Cars,? 169.00,Medium,2003,7,3,04-07-2003
10141,9,S18_3232,Suominen Souveniers,01-08-2003,Shipped,34,? 100.00,4836.5,+358 9 8045 555,"Software Engineering Center, SEC Oy",N/A,Espoo,N/A,FIN-02271,Finland,Suominen,Kalle,Classic Cars,? 169.00,Small,2003,8,3,01-08-2003
10141,9,S18_3232,Suominen Souveniers,01-08-2003,Shipped,34,? 100.00,4836.5,+358 9 8045 555,"Software Engineering Center, SEC Oy",N/A,Espoo,N/A,FIN-02271,Finland,Suominen,Kalle,Classic Cars,? 169.00,Large,2003,8,3,01-08-2003
10141,9,S18_3232,Suominen Souveniers,01-08-2003,Shipped,34,? 100.00,4836.5,+358 9 8045 555,"Software Engineering Center, SEC Oy",N/A,Espoo,N/A,FIN-02271,Finland,Suominen,Kalle,Classic Cars,? 169.00,Medium,2003,8,3,01-08-2003
10148,14,S18_3232,"Anna's Decorations, Ltd",11-09-2003,Shipped,32,? 100.00,5418.88,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,O'Hara,Anna,Classic Cars,? 169.00,Small,2003,9,3,11-09-2003
10148,14,S18_3232,"Anna's Decorations, Ltd",11-09-2003,Shipped,32,? 100.00,5418.88,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,O'Hara,Anna,Classic Cars,? 169.00,Large,2003,9,3,11-09-2003
10148,14,S18_3232,"Anna's Decorations, Ltd",11-09-2003,Shipped,32,? 100.00,5418.88,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,O'Hara,Anna,Classic Cars,? 169.00,Medium,2003,9,3,11-09-2003
10151,7,S18_3232,"Oulu Toy Supplies, Inc.",21-09-2003,Shipped,21,? 100.00,3734.01,981-443655,Torikatu 38,N/A,Oulu,N/A,90110,Finland,Koskitalo,Pirkko,Classic Cars,? 169.00,Small,2003,9,3,21-09-2003
10151,7,S18_3232,"Oulu Toy Supplies, Inc.",21-09-2003,Shipped,21,? 100.00,3734.01,981-443655,Torikatu 38,N/A,Oulu,N/A,90110,Finland,Koskitalo,Pirkko,Classic Cars,? 169.00,Large,2003,9,3,21-09-2003
10151,7,S18_3232,"Oulu Toy Supplies, Inc.",21-09-2003,Shipped,21,? 100.00,3734.01,981-443655,Torikatu 38,N/A,Oulu,N/A,90110,Finland,Koskitalo,Pirkko,Classic Cars,? 169.00,Medium,2003,9,3,21-09-2003
10160,1,S18_3232,"Men 'R' US Retailers, Ltd.",11-10-2003,Shipped,20,? 100.00,3996.4,2155554369,6047 Douglas Av.,N/A,Los Angeles,CA,N/A,USA,Chandler,Michael,Classic Cars,? 169.00,Small,2003,10,4,11-10-2003
10160,1,S18_3232,"Men 'R' US Retailers, Ltd.",11-10-2003,Shipped,20,? 100.00,3996.4,2155554369,6047 Douglas Av.,N/A,Los Angeles,CA,N/A,USA,Chandler,Michael,Classic Cars,? 169.00,Large,2003,10,4,11-10-2003
10160,1,S18_3232,"Men 'R' US Retailers, Ltd.",11-10-2003,Shipped,20,? 100.00,3996.4,2155554369,6047 Douglas Av.,N/A,Los Angeles,CA,N/A,USA,Chandler,Michael,Classic Cars,? 169.00,Medium,2003,10,4,11-10-2003
10165,16,S18_3232,"Dragon Souveniers, Ltd.",22-10-2003,Shipped,47,? 100.00,8754.69,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",N/A,Singapore,N/A,79903,Singapore,Natividad,Eric,Classic Cars,? 169.00,Small,2003,10,4,22-10-2003
10165,16,S18_3232,"Dragon Souveniers, Ltd.",22-10-2003,Shipped,47,? 100.00,8754.69,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",N/A,Singapore,N/A,79903,Singapore,Natividad,Eric,Classic Cars,? 169.00,Large,2003,10,4,22-10-2003
10165,16,S18_3232,"Dragon Souveniers, Ltd.",22-10-2003,Shipped,47,? 100.00,8754.69,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",N/A,Singapore,N/A,79903,Singapore,Natividad,Eric,Classic Cars,? 169.00,Medium,2003,10,4,22-10-2003
10171,3,S18_3232,Quebec Home Shopping Network,05-11-2003,Shipped,39,? 100.00,5481.45,(514) 555-8054,43 rue St. Laurent,N/A,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean,Classic Cars,? 169.00,Small,2003,11,4,05-11-2003
10171,3,S18_3232,Quebec Home Shopping Network,05-11-2003,Shipped,39,? 100.00,5481.45,(514) 555-8054,43 rue St. Laurent,N/A,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean,Classic Cars,? 169.00,Large,2003,11,4,05-11-2003
10171,3,S18_3232,Quebec Home Shopping Network,05-11-2003,Shipped,39,? 100.00,5481.45,(514) 555-8054,43 rue St. Laurent,N/A,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean,Classic Cars,? 169.00,Medium,2003,11,4,05-11-2003
10175,5,S18_3232,"Stylish Desk Decors, Co.",06-11-2003,Shipped,29,? 100.00,4419.89,(171) 555-0297,35 King George,N/A,London,N/A,WX3 6FW,UK,Brown,Ann,Classic Cars,? 169.00,Small,2003,11,4,06-11-2003
10175,5,S18_3232,"Stylish Desk Decors, Co.",06-11-2003,Shipped,29,? 100.00,4419.89,(171) 555-0297,35 King George,N/A,London,N/A,WX3 6FW,UK,Brown,Ann,Classic Cars,? 169.00,Large,2003,11,4,06-11-2003
10175,5,S18_3232,"Stylish Desk Decors, Co.",06-11-2003,Shipped,29,? 100.00,4419.89,(171) 555-0297,35 King George,N/A,London,N/A,WX3 6FW,UK,Brown,Ann,Classic Cars,? 169.00,Medium,2003,11,4,06-11-2003
10181,7,S18_3232,Herkku Gifts,12-11-2003,Shipped,45,? 100.00,6324.75,+47 2267 3215,"Drammen 121, PR 744 Sentrum",N/A,Bergen,N/A,N 5804,Norway,Oeztan,Veysel,Classic Cars,? 169.00,Small,2003,11,4,12-11-2003
10181,7,S18_3232,Herkku Gifts,12-11-2003,Shipped,45,? 100.00,6324.75,+47 2267 3215,"Drammen 121, PR 744 Sentrum",N/A,Bergen,N/A,N 5804,Norway,Oeztan,Veysel,Classic Cars,? 169.00,Large,2003,11,4,12-11-2003
10181,7,S18_3232,Herkku Gifts,12-11-2003,Shipped,45,? 100.00,6324.75,+47 2267 3215,"Drammen 121, PR 744 Sentrum",N/A,Bergen,N/A,N 5804,Norway,Oeztan,Veysel,Classic Cars,? 169.00,Medium,2003,11,4,12-11-2003
10184,10,S18_3232,"Iberia Gift Imports, Corp.",14-11-2003,Shipped,28,? 100.00,4409.72,(95) 555 82 82,"C/ Romero, 33",N/A,Sevilla,N/A,41101,Spain,Roel,Jose Pedro,Classic Cars,? 169.00,Small,2003,11,4,14-11-2003
10184,10,S18_3232,"Iberia Gift Imports, Corp.",14-11-2003,Shipped,28,? 100.00,4409.72,(95) 555 82 82,"C/ Romero, 33",N/A,Sevilla,N/A,41101,Spain,Roel,Jose Pedro,Classic Cars,? 169.00,Large,2003,11,4,14-11-2003
10184,10,S18_3232,"Iberia Gift Imports, Corp.",14-11-2003,Shipped,28,? 100.00,4409.72,(95) 555 82 82,"C/ Romero, 33",N/A,Sevilla,N/A,41101,Spain,Roel,Jose Pedro,Classic Cars,? 169.00,Medium,2003,11,4,14-11-2003
10192,12,S18_3232,Online Diecast Creations Co.,20-11-2003,Shipped,26,? 100.00,3918.46,6035558647,2304 Long Airport Avenue,N/A,Nashua,NH,62005,USA,Young,Valarie,Classic Cars,? 169.00,Small,2003,11,4,20-11-2003
10192,12,S18_3232,Online Diecast Creations Co.,20-11-2003,Shipped,26,? 100.00,3918.46,6035558647,2304 Long Airport Avenue,N/A,Nashua,NH,62005,USA,Young,Valarie,Classic Cars,? 169.00,Large,2003,11,4,20-11-2003
10192,12,S18_3232,Online Diecast Creations Co.,20-11-2003,Shipped,26,? 100.00,3918.46,6035558647,2304 Long Airport Avenue,N/A,Nashua,NH,62005,USA,Young,Valarie,Classic Cars,? 169.00,Medium,2003,11,4,20-11-2003
10195,10,S18_3232,Mini Classics,25-11-2003,Shipped,50,? 100.00,7620.5,9145554562,3758 North Pendale Street,N/A,White Plains,NY,24067,USA,Frick,Steve,Classic Cars,? 169.00,Small,2003,11,4,25-11-2003
10195,10,S18_3232,Mini Classics,25-11-2003,Shipped,50,? 100.00,7620.5,9145554562,3758 North Pendale Street,N/A,White Plains,NY,24067,USA,Frick,Steve,Classic Cars,? 169.00,Large,2003,11,4,25-11-2003
10195,10,S18_3232,Mini Classics,25-11-2003,Shipped,50,? 100.00,7620.5,9145554562,3758 North Pendale Street,N/A,White Plains,NY,24067,USA,Frick,Steve,Classic Cars,? 169.00,Medium,2003,11,4,25-11-2003
10203,1,S18_3232,Euro Shopping Channel,02-12-2003,Shipped,48,? 100.00,8291.04,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Classic Cars,? 169.00,Small,2003,12,4,02-12-2003
10203,1,S18_3232,Euro Shopping Channel,02-12-2003,Shipped,48,? 100.00,8291.04,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Classic Cars,? 169.00,Large,2003,12,4,02-12-2003
10203,1,S18_3232,Euro Shopping Channel,02-12-2003,Shipped,48,? 100.00,8291.04,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Classic Cars,? 169.00,Medium,2003,12,4,02-12-2003
10207,11,S18_3232,Diecast Collectables,09-12-2003,Shipped,25,? 100.00,3937.25,6175552555,6251 Ingle Ln.,N/A,Boston,MA,51003,USA,Franco,Valarie,Classic Cars,? 169.00,Small,2003,12,4,09-12-2003
10207,11,S18_3232,Diecast Collectables,09-12-2003,Shipped,25,? 100.00,3937.25,6175552555,6251 Ingle Ln.,N/A,Boston,MA,51003,USA,Franco,Valarie,Classic Cars,? 169.00,Large,2003,12,4,09-12-2003
10207,11,S18_3232,Diecast Collectables,09-12-2003,Shipped,25,? 100.00,3937.25,6175552555,6251 Ingle Ln.,N/A,Boston,MA,51003,USA,Franco,Valarie,Classic Cars,? 169.00,Medium,2003,12,4,09-12-2003
10212,11,S18_3232,Euro Shopping Channel,16-01-2004,Shipped,40,? 100.00,5554.4,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Classic Cars,? 169.00,Small,2004,1,1,16-01-2004
10212,11,S18_3232,Euro Shopping Channel,16-01-2004,Shipped,40,? 100.00,5554.4,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Classic Cars,? 169.00,Large,2004,1,1,16-01-2004
10212,11,S18_3232,Euro Shopping Channel,16-01-2004,Shipped,40,? 100.00,5554.4,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Classic Cars,? 169.00,Medium,2004,1,1,16-01-2004
10225,2,S18_3232,"Vida Sport, Ltd",22-02-2004,Shipped,43,? 100.00,6407.86,0897-034555,Grenzacherweg 237,N/A,Gensve,N/A,1203,Switzerland,Holz,Michael,Classic Cars,? 169.00,Small,2004,2,1,22-02-2004
10225,2,S18_3232,"Vida Sport, Ltd",22-02-2004,Shipped,43,? 100.00,6407.86,0897-034555,Grenzacherweg 237,N/A,Gensve,N/A,1203,Switzerland,Holz,Michael,Classic Cars,? 169.00,Large,2004,2,1,22-02-2004
10225,2,S18_3232,"Vida Sport, Ltd",22-02-2004,Shipped,43,? 100.00,6407.86,0897-034555,Grenzacherweg 237,N/A,Gensve,N/A,1203,Switzerland,Holz,Michael,Classic Cars,? 169.00,Medium,2004,2,1,22-02-2004
10229,5,S18_3232,Mini Gifts Distributors Ltd.,11-03-2004,Shipped,22,? 100.00,4172.52,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Classic Cars,? 169.00,Small,2004,3,1,11-03-2004
10229,5,S18_3232,Mini Gifts Distributors Ltd.,11-03-2004,Shipped,22,? 100.00,4172.52,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Classic Cars,? 169.00,Large,2004,3,1,11-03-2004
10229,5,S18_3232,Mini Gifts Distributors Ltd.,11-03-2004,Shipped,22,? 100.00,4172.52,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Classic Cars,? 169.00,Medium,2004,3,1,11-03-2004
10239,1,S18_3232,"Oulu Toy Supplies, Inc.",12-04-2004,Shipped,47,? 100.00,7083.37,981-443655,Torikatu 38,N/A,Oulu,N/A,90110,Finland,Koskitalo,Pirkko,Classic Cars,? 169.00,Small,2004,4,2,12-04-2004
10239,1,S18_3232,"Oulu Toy Supplies, Inc.",12-04-2004,Shipped,47,? 100.00,7083.37,981-443655,Torikatu 38,N/A,Oulu,N/A,90110,Finland,Koskitalo,Pirkko,Classic Cars,? 169.00,Large,2004,4,2,12-04-2004
10239,1,S18_3232,"Oulu Toy Supplies, Inc.",12-04-2004,Shipped,47,? 100.00,7083.37,981-443655,Torikatu 38,N/A,Oulu,N/A,90110,Finland,Koskitalo,Pirkko,Classic Cars,? 169.00,Medium,2004,4,2,12-04-2004
10246,9,S18_3232,Euro Shopping Channel,05-05-2004,Shipped,36,? 100.00,7132.68,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Classic Cars,? 169.00,Small,2004,5,2,05-05-2004
10246,9,S18_3232,Euro Shopping Channel,05-05-2004,Shipped,36,? 100.00,7132.68,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Classic Cars,? 169.00,Large,2004,5,2,05-05-2004
10246,9,S18_3232,Euro Shopping Channel,05-05-2004,Shipped,36,? 100.00,7132.68,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Classic Cars,? 169.00,Medium,2004,5,2,05-05-2004
10253,6,S18_3232,"UK Collectables, Ltd.",01-06-2004,Cancelled,40,? 100.00,6773.6,(171) 555-2282,Berkeley Gardens 12  Brewery,N/A,Liverpool,N/A,WX1 6LT,UK,Devon,Elizabeth,Classic Cars,? 169.00,Small,2004,6,2,01-06-2004
10253,6,S18_3232,"UK Collectables, Ltd.",01-06-2004,Cancelled,40,? 100.00,6773.6,(171) 555-2282,Berkeley Gardens 12  Brewery,N/A,Liverpool,N/A,WX1 6LT,UK,Devon,Elizabeth,Classic Cars,? 169.00,Large,2004,6,2,01-06-2004
10253,6,S18_3232,"UK Collectables, Ltd.",01-06-2004,Cancelled,40,? 100.00,6773.6,(171) 555-2282,Berkeley Gardens 12  Brewery,N/A,Liverpool,N/A,WX1 6LT,UK,Devon,Elizabeth,Classic Cars,? 169.00,Medium,2004,6,2,01-06-2004
10259,8,S18_3232,Handji Gifts& Co,15-06-2004,Shipped,27,? 100.00,3657.69,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,N/A,69045,Singapore,Victorino,Wendy,Classic Cars,? 169.00,Small,2004,6,2,15-06-2004
10259,8,S18_3232,Handji Gifts& Co,15-06-2004,Shipped,27,? 100.00,3657.69,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,N/A,69045,Singapore,Victorino,Wendy,Classic Cars,? 169.00,Large,2004,6,2,15-06-2004
10259,8,S18_3232,Handji Gifts& Co,15-06-2004,Shipped,27,? 100.00,3657.69,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,N/A,69045,Singapore,Victorino,Wendy,Classic Cars,? 169.00,Medium,2004,6,2,15-06-2004
10266,7,S18_3232,L'ordine Souveniers,06-07-2004,Shipped,29,? 100.00,4812.55,0522-556555,Strada Provinciale 124,N/A,Reggio Emilia,N/A,42100,Italy,Moroni,Maurizio,Classic Cars,? 169.00,Small,2004,7,3,06-07-2004
